City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
293,kittila,67.6647,24.8936,-9.1,62,0,4.12,FI,1713584241
294,antigonish,45.6169,-61.9986,2.12,90,46,0.45,CA,1713584241
295,midvagur,62.0511,-7.1939,3.46,81,100,3.6,FO,1713584242
296,cabedelo,-6.9811,-34.8339,26.37,84,100,4.78,BR,1713584243
297,springbok,-29.6643,17.8865,19.38,48,100,1.11,ZA,1713584243
298,cabo san lucas,22.8909,-109.9124,26.17,36,0,2.57,MX,1713583878
299,revda,56.801,59.9303,19.81,54,0,4.51,RU,1713584244
300,markala,13.7021,-6.0659,28.92,8,0,4.28,ML,1713584244
301,beacon square,28.2086,-82.7554,23.99,85,0,3.98,US,1713584008
302,nizhniy ingash,56.2,96.53,0.47,96,100,6.36,RU,1713584245
303,leninskoye,41.7589,69.3864,20.03,46,100,1.32,KZ,1713584246
304,vyksa,55.3175,42.1744,7.04,75,4,4.22,RU,1713584247
305,ta`u,-14.2336,-169.5144,28.97,78,76,6.39,AS,1713584248
306,san agustin,20.5333,-103.4667,26.62,14,0,3.09,MX,1713584248
307,lazarevac,44.3853,20.2557,2.91,61,10,2.1,RS,1713584249
308,askoy,60.4092,5.226,3.19,81,75,8.75,NO,1713584249
309,arraial do cabo,-22.9661,-42.0278,23.34,61,0,2.29,BR,1713584250
310,tralee,52.2704,-9.7026,6.07,92,62,1.52,IE,1713584250
311,ribeira brava,32.65,-17.0667,18.73,74,45,2.75,PT,1713584251
312,ola,59.5833,151.2833,3.97,90,14,2.34,RU,1713584251
313,tura,25.5198,90.2201,33.41,36,0,2.91,IN,1713584252
314,maceio,-9.6658,-35.7353,25.69,94,75,1.54,BR,1713584252
315,ilebo,-4.3167,20.5833,21.55,99,100,0.61,CD,1713584253
316,sandnessjoen,66.0217,12.6316,-5.71,60,15,4.58,NO,1713584253
317,dabou,5.3256,-4.3769,27.77,85,13,3.07,CI,1713584254
318,faya-largeau,17.9257,19.1043,29.52,13,0,7.14,TD,1713584254
319,ak'ordat,15.5486,37.8867,26.11,39,11,0.88,ER,1713584255
320,kapuskasing,49.4169,-82.4331,2.05,75,100,7.2,CA,1713584255
321,filingue,14.3521,3.3168,28.04,13,5,2.46,NE,1713584256
322,kinston,35.2627,-77.5816,20.06,88,100,2.06,US,1713584256
323,pandan,14.0453,124.1694,31.16,57,89,2.51,PH,1713584257
324,tavda,58.0425,65.2726,5.94,94,57,1.79,RU,1713584257
325,shimoda,34.6667,138.95,20.61,60,100,2.03,JP,1713584258
326,jieshi,22.8134,115.8257,25.98,87,38,6.26,CN,1713584259
327,camalu,30.85,-116.0667,15.36,84,1,4.18,MX,1713584259
328,mount pearl,47.5166,-52.7813,-1.14,92,20,7.72,CA,1713584143
329,labuan,5.2767,115.2417,31.2,74,20,0.0,MY,1713584260
330,yokadouma,3.5167,15.05,20.2,99,67,0.97,CM,1713584261
331,plouzane,48.3833,-4.6167,8.03,93,0,3.09,FR,1713584261
332,fort bragg,35.139,-79.006,20.08,91,0,1.54,US,1713583995
333,charters towers,-20.1,146.2667,28.5,51,84,1.95,AU,1713583994
334,swakopmund,-22.6833,14.5333,12.47,81,11,1.81,NA,1713583984
335,isla,15.8939,120.3036,37.95,25,0,6.46,PH,1713584263
336,thurso,58.5927,-3.5259,3.14,69,97,2.08,GB,1713584263
337,kimbe,-5.5502,150.1429,30.51,70,71,2.12,PG,1713584264
338,praia,14.9215,-23.5087,26.3,41,0,9.26,CV,1713584264
339,la gi,10.6667,107.7833,31.41,60,40,5.18,VN,1713584265
340,ebon,4.582,168.6964,27.09,82,98,6.13,MH,1713584265
341,labytnangi,66.6572,66.4183,-18.68,90,98,1.94,RU,1713584266
342,novodvinsk,64.4165,40.8122,-4.01,75,100,5.48,RU,1713584266
343,sakakah,29.9697,40.2064,21.76,24,7,1.79,SA,1713584267
344,luwuk,-0.9516,122.7875,29.03,73,93,2.17,ID,1713584267
345,mogadishu,2.0371,45.3438,28.72,81,63,6.09,SO,1713584135
346,usogorsk,63.4106,48.6872,-2.41,86,100,4.57,RU,1713584268
347,flying fish cove,-10.4217,105.6791,24.82,100,75,2.06,CX,1713584269
348,vilyuysk,63.7553,121.6247,0.56,100,100,3.58,RU,1713584269
349,east london,-33.0153,27.9116,19.52,100,100,1.54,ZA,1713584270
350,amble,55.3333,-1.5833,3.08,81,88,3.6,GB,1713584270
351,sandpoint,48.2766,-116.5533,8.08,27,0,4.63,US,1713584271
352,hammerfest,70.6634,23.6821,-4.75,54,11,4.63,NO,1713584271
353,trujillo,-8.116,-79.03,20.98,73,20,2.57,PE,1713584272
354,porto novo,6.4965,2.6036,27.46,83,100,2.22,BJ,1713584273
355,zouerate,22.7187,-12.4521,21.85,38,96,4.38,MR,1713584273
356,san patricio,28.017,-97.5169,24.97,85,36,4.84,US,1713584274
357,penzance,50.1186,-5.5371,7.09,78,12,5.32,GB,1713584274
358,berea,41.3662,-81.8543,10.99,47,100,5.14,US,1713584275
359,vershino-darasunskiy,52.35,115.5167,4.26,47,100,1.61,RU,1713584275
360,carbonear,47.7332,-53.2148,-0.42,89,14,4.5,CA,1713584276
361,cooper's town,26.8667,-77.5167,23.03,75,2,3.81,BS,1713584276
362,coari,-4.085,-63.1414,24.11,98,99,1.05,BR,1713584277
363,zaozersk,69.4005,32.4476,-6.04,74,100,8.9,RU,1713584277
364,vila velha,-20.3297,-40.2925,22.97,86,75,5.14,BR,1713584278
365,sao pedro,-22.5486,-47.9139,14.52,88,0,1.84,BR,1713584278
366,el calafate,-50.3408,-72.2768,3.64,69,7,3.83,AR,1713584279
367,noumea,-22.2763,166.4572,30.0,99,86,2.61,NC,1713583981
368,dwarka,22.2394,68.9678,27.46,61,55,5.53,IN,1713584280
369,madalena,41.2162,-8.3345,16.37,81,96,0.76,PT,1713584280
370,san-pedro,4.7485,-6.6363,27.83,84,31,2.7,CI,1713584281
371,choibalsan,48.0667,114.5,10.5,19,28,3.14,MN,1713584281
372,wattegama,6.7989,81.4808,32.87,54,72,0.49,LK,1713584282
373,ak-suu,42.4995,78.527,12.72,46,100,1.87,KG,1713584282
374,damghan,36.1683,54.348,18.99,19,27,1.0,IR,1713584283
375,gaigeturi,33.4644,126.3183,21.03,68,100,5.14,KR,1713584283
376,tarauaca,-8.1614,-70.7656,23.14,95,87,0.48,BR,1713584284
377,tofol,5.3248,163.0078,26.88,89,100,3.09,FM,1713584285
378,kirakira,-10.4544,161.9205,29.55,75,78,1.98,SB,1713584285
379,nichinan,31.6,131.3667,19.82,72,100,5.46,JP,1713584286
380,lospalos,-8.5186,127.0025,27.36,70,62,4.86,TL,1713584287
381,fayroz koh,34.5195,65.2509,7.62,69,29,1.75,AF,1713584287
382,lindisfarne,-42.8333,147.35,17.78,53,0,5.66,AU,1713584288
383,general villegas,-35.0328,-63.0125,16.6,88,100,2.94,AR,1713584288
384,buritis,-15.6178,-46.4233,22.68,77,26,1.57,BR,1713584289
385,vilhena,-12.7406,-60.1458,21.03,95,96,1.58,BR,1713584289
386,tazovsky,67.4667,78.7,-15.79,91,100,7.19,RU,1713584290
387,kruisfontein,-34.0033,24.7314,14.94,95,27,0.45,ZA,1713584290
388,egilsstadir,65.2653,-14.3948,2.95,81,0,10.29,IS,1713584291
389,waddan,29.1614,16.139,13.63,64,19,2.82,LY,1713584291
390,rancho palos verdes,33.7445,-118.387,15.96,87,40,5.66,US,1713584225
391,popesti,47.2333,22.4167,2.77,65,13,2.17,RO,1713584292
392,spring creek,40.7266,-115.5859,12.83,41,60,1.34,US,1713584293
393,fort-shevchenko,44.5086,50.263,20.77,43,0,5.68,KZ,1713584293
394,ciudad lazaro cardenas,17.9583,-102.2,23.26,71,0,1.68,MX,1713584294
395,huambo,-12.7761,15.7392,15.89,72,19,1.54,AO,1713584294
396,los llanos de aridane,28.6585,-17.9182,16.86,80,0,3.09,ES,1713584295
397,pyapon,16.2833,95.6833,35.97,36,3,4.41,MM,1713584296
398,timimoun,29.2639,0.231,22.21,37,100,11.32,DZ,1713584296
399,usinsk,65.9939,57.5281,-12.18,88,99,8.05,RU,1713584297
400,lazaro cardenas,17.9583,-102.2,23.26,71,0,1.68,MX,1713584294
401,bredy,52.4153,60.3411,19.57,52,27,1.32,RU,1713584298
402,vera cruz,-12.6333,-41.0333,22.76,95,58,0.81,BR,1713584298
403,dudinka,69.4058,86.1778,-14.07,94,100,3.13,RU,1713584299
404,menaka,15.9182,2.4022,30.0,9,5,3.6,ML,1713584299
405,petropavlovsk-kamchatsky,53.0452,158.6483,5.33,95,20,7.0,RU,1713584300
406,lewistown,40.5992,-77.5714,12.41,93,100,0.0,US,1713584300
407,newnham,-41.3833,147.1333,19.53,39,31,2.57,AU,1713584301
408,saudarkrokur,65.7461,-19.6394,4.42,91,100,8.4,IS,1713584301
409,bryne,58.7354,5.6477,4.97,93,75,6.69,NO,1713584302
410,port lincoln,-34.7333,135.8667,16.13,62,3,4.32,AU,1713584302
411,jeremoabo,-10.075,-38.4808,21.3,92,59,2.03,BR,1713584303
412,oban,56.4127,-5.4706,0.77,85,90,0.82,GB,1713584303
413,sokoni,-6.4333,39.55,25.53,85,100,5.38,TZ,1713584304
414,smithers,54.7804,-127.1743,10.18,17,0,0.0,CA,1713584103
415,suifenhe,44.4,131.1667,11.96,29,31,3.26,CN,1713584305
416,cole harbour,44.6724,-63.4751,4.71,89,61,1.34,CA,1713584305
417,ramon',51.9157,39.3361,6.72,93,0,1.0,RU,1713584306
418,coquimbo,-29.9533,-71.3436,13.85,94,0,1.54,CL,1713584306
419,akjoujt,19.6969,-14.4164,26.84,23,100,8.46,MR,1713584307
420,trebur,49.9311,8.4161,5.71,88,0,4.63,DE,1713584307
421,santa terezinha,-29.9002,-50.0904,19.18,80,5,5.51,BR,1713584308
422,sinop,41.7711,34.8709,9.83,84,84,4.55,TR,1713584309
423,den burg,53.0542,4.7972,6.99,74,75,5.66,NL,1713584309
424,margate,51.3813,1.3862,5.94,73,24,4.92,GB,1713584310
425,kharabali,47.4196,47.2568,17.17,65,28,6.14,RU,1713584310
426,freetown,8.484,-13.2299,27.84,78,75,2.57,SL,1713584311
427,san jose del guaviare,2.5729,-72.6459,23.48,96,100,0.76,CO,1713584311
428,lamu,-2.2717,40.902,26.82,86,100,6.42,KE,1713584312
429,howard springs,-12.497,131.047,33.23,54,98,5.12,AU,1713584312
430,laibin,23.7,109.2667,24.4,86,100,0.7,CN,1713584313
431,bulungu,-4.55,18.6,20.74,96,100,0.89,CD,1713584313
432,nadi,-17.8,177.4167,30.0,70,75,3.6,FJ,1713584314
433,saskatoon,52.1168,-106.6345,-3.01,63,20,3.09,CA,1713583725
434,poronaysk,49.2167,143.1167,3.68,90,100,3.38,RU,1713584315
435,sisimiut,66.9395,-53.6735,-6.21,86,100,2.43,GL,1713584315
436,holdrege,40.4403,-99.3698,4.95,61,75,1.54,US,1713584316
437,tocoa,15.6833,-86.0,23.62,100,6,1.43,HN,1713584316
438,ruteng,-8.6136,120.4721,24.33,77,99,0.31,ID,1713584317
439,ust'-kut,56.7938,105.7672,4.69,67,100,1.34,RU,1713584317
440,byalynichy,53.9983,29.7126,2.12,94,95,4.18,BY,1713584318
441,kerikeri,-35.2268,173.9474,22.17,91,62,2.51,NZ,1713584318
442,yomju-up,39.8933,124.5981,17.99,41,98,5.2,KP,1713584319
443,burabay,53.0838,70.3138,18.83,63,5,1.99,KZ,1713584319
444,hafnarfjordur,64.0671,-21.9377,7.93,100,75,6.17,IS,1713584320
445,cotacachi,0.3,-78.2667,12.75,92,100,0.87,EC,1713584320
446,anloga,5.7947,0.8973,28.51,80,94,3.64,GH,1713584321
447,hithadhoo,-0.6,73.0833,29.4,76,25,3.93,MV,1713584321
448,pokhara,28.2333,83.9833,30.29,17,0,3.22,NP,1713584322
449,kpalime,6.9,0.6333,24.54,96,71,0.9,TG,1713584322
450,le port,-20.9373,55.2919,23.98,73,100,3.49,RE,1713584323
451,pacific grove,36.6177,-121.9166,13.47,83,0,2.06,US,1713584323
452,kourou,5.1552,-52.6478,26.03,83,99,3.11,GF,1713584324
453,palamos,41.8484,3.1291,9.5,82,0,1.34,ES,1713584324
454,la ligua,-32.4524,-71.2311,15.16,82,99,1.21,CL,1713584325
455,arrifes,37.7667,-25.7,17.18,94,75,5.66,PT,1713584325
456,san juan,-31.5375,-68.5364,21.63,37,0,3.54,AR,1713584326
457,illizi,26.4833,8.4667,21.89,11,10,3.29,DZ,1713584326
458,kurchatov,51.6601,35.6521,4.23,84,7,3.09,RU,1713584327
459,bandar-e lengeh,26.5579,54.8807,22.06,94,0,2.06,IR,1713584328
460,sona,45.4388,10.8255,7.69,79,29,2.44,IT,1713584328
461,rouissat,31.9243,5.3502,18.04,34,63,7.2,DZ,1713584329
462,cabugao,17.7931,120.4578,34.94,57,6,5.95,PH,1713584329
463,cape town,-33.9258,18.4232,15.05,92,100,2.06,ZA,1713584330
464,kerouane,9.2667,-9.0167,25.55,64,69,2.11,GN,1713584330
465,dunedin,-45.8742,170.5036,13.22,72,51,2.01,NZ,1713584331
466,puerto aysen,-45.4,-72.7,6.61,98,100,2.34,CL,1713584331
467,bodaybo,57.8506,114.1933,5.22,67,98,1.08,RU,1713584332
468,bubaque,11.2833,-15.8333,25.67,76,76,5.86,GW,1713584332
469,panshan,41.1881,122.0494,20.38,28,100,1.25,CN,1713584333
470,aktobe,50.2797,57.2072,14.05,77,0,1.0,KZ,1713584333
471,veraval,20.9,70.3667,29.05,52,0,6.36,IN,1713584334
472,bathsheba,13.2167,-59.5167,27.34,89,75,6.17,BB,1713584334
473,bridgetown,13.1,-59.6167,27.27,89,75,6.17,BB,1713584335
474,"laikit, laikit ii (dimembe)",1.4792,124.9735,31.47,58,40,4.12,ID,1713584335
475,enewetak,11.3474,162.3373,27.52,82,100,8.5,MH,1713584336
476,dzilam gonzalez,21.2833,-88.9333,26.26,62,4,3.49,MX,1713584337
477,nuuk,64.1835,-51.7216,-3.66,74,100,6.17,GL,1713584337
478,rice lake,45.5061,-91.7382,1.82,64,100,8.23,US,1713584338
479,kem',64.9555,34.5793,-9.2,94,100,9.52,RU,1713584338
480,ust-tsilma,65.441,52.1498,-9.66,93,99,3.13,RU,1713584339
481,edmundston,47.3737,-68.3251,10.13,46,100,8.23,CA,1713584339
482,port macquarie,-31.4333,152.9167,21.61,86,99,6.77,AU,1713584340
483,korla,41.7597,86.1469,21.29,24,0,3.81,CN,1713584340
484,fale old settlement,-9.3852,-171.2468,29.96,73,98,5.16,TK,1713584341
485,antsiranana,-12.2787,49.2917,25.42,78,75,3.09,MG,1713584341
486,godalming,51.1846,-0.6173,5.1,71,34,2.57,GB,1713584342
487,tsagan aman,47.5639,46.7218,17.51,64,76,7.1,RU,1713584342
488,gao,16.6362,1.637,28.4,11,15,3.35,ML,1713584343
489,zambezi,-13.5432,23.1047,17.09,74,60,2.09,ZM,1713584343
490,slave lake,55.2834,-114.769,0.99,34,0,1.03,CA,1713584345
491,bac lieu,9.285,105.7244,32.12,51,48,5.44,VN,1713584345
492,bamboo flat,11.7,92.7167,31.39,58,77,2.06,IN,1713584346
493,ambovombe,-25.1667,46.0833,20.61,86,0,3.35,MG,1713584346
494,harper,4.375,-7.7169,27.29,86,42,3.24,LR,1713584347
495,cill airne,52.05,-9.5167,6.5,94,46,1.08,IE,1713584347
496,coruripe,-10.1256,-36.1756,25.64,78,88,3.55,BR,1713584348
497,seven pagodas,12.6264,80.1722,32.03,66,85,6.11,IN,1713584348
498,carutapera,-1.195,-46.02,24.7,95,100,1.93,BR,1713584349
499,konarka,19.9,86.1167,31.22,63,4,7.3,IN,1713584349
500,martapura,-3.4167,114.85,33.05,62,40,1.54,ID,1713584350
501,amasra,41.7463,32.3863,12.31,83,8,2.71,TR,1713584350
502,alaghsas,17.0187,8.0168,28.38,10,62,5.73,NE,1713584351
503,molepolole,-24.4066,25.4951,12.08,48,0,1.52,BW,1713584351
504,kapan,39.2075,46.4058,17.44,71,56,1.08,AM,1713584352
505,trondheim,63.4305,10.3951,2.05,83,76,0.29,NO,1713584352
506,kargil,34.5667,76.1,-0.81,66,44,1.86,IN,1713584353
507,saint-leu,-21.15,55.2833,23.46,71,100,1.03,RE,1713584353
508,san ignacio de velasco,-16.3667,-60.95,21.17,71,59,1.53,BO,1713584354
509,zhangye,38.9342,100.4517,16.95,25,28,2.3,CN,1713584354
510,villa gesell,-37.2639,-56.973,17.81,89,100,3.16,AR,1713584355
511,golyshmanovo,56.3979,68.3728,12.93,82,44,4.47,RU,1713584355
512,inhambane,-23.865,35.3833,17.99,94,20,0.0,MZ,1713584356
513,kone,-21.0595,164.8658,30.08,61,100,1.81,NC,1713584356
514,ugoofaaru,5.6667,73.0,29.18,77,52,3.22,MV,1713584357
515,katsuura,35.1333,140.3,19.83,53,83,3.97,JP,1713584358
516,chauk,20.8833,94.8167,36.89,29,0,6.56,MM,1713584358
517,kushiro,42.975,144.3747,14.53,51,40,10.29,JP,1713584359
518,crucecita,-28.95,-58.9833,15.31,85,0,3.09,AR,1713584359
519,mato verde,-15.3972,-42.8664,20.96,87,36,3.32,BR,1713584360
520,praia da vitoria,38.7333,-27.0667,14.31,94,20,1.97,PT,1713584360
521,bida,9.0833,6.0167,27.07,74,41,1.72,NG,1713584361
522,franceville,-1.6333,13.5836,21.09,96,97,0.51,GA,1713584361
523,pagar alam,-4.0167,103.2667,29.01,61,94,2.0,ID,1713584362
524,nizhnesortymskiy,62.4397,71.7603,-10.95,81,98,4.83,RU,1713584362
525,thames,-37.1333,175.5333,16.54,99,100,0.52,NZ,1713584363
526,meadow lakes,61.6247,-149.6011,10.93,32,0,3.6,US,1713584363
527,howrah,22.5892,88.3103,36.0,46,0,4.12,IN,1713584364
528,sola,-13.8833,167.55,28.46,76,100,3.42,VU,1713584364
529,brookings,44.3114,-96.7984,1.14,59,100,7.2,US,1713584365
530,andergrove,-21.0833,149.1833,29.25,71,49,4.75,AU,1713584365
531,gamay,12.3854,125.2979,31.82,51,74,3.78,PH,1713584366
532,fada,9.5667,8.3,23.12,71,81,1.37,NG,1713584366
533,drayton valley,53.2168,-114.9854,-2.23,54,0,2.74,CA,1713584367
534,antofagasta,-23.65,-70.4,19.6,83,0,1.0,CL,1713584164
535,borazjan,29.2666,51.2159,27.18,31,0,0.36,IR,1713584368
536,choma,-16.8065,26.9531,16.55,67,7,3.13,ZM,1713584368
537,ambon,-3.6954,128.1814,29.08,79,40,4.12,ID,1713584369
538,central,30.5544,-91.0368,24.89,83,92,0.45,US,1713584369
539,ariquemes,-9.9133,-63.0408,23.68,98,100,1.07,BR,1713584370
540,lufilufi,-13.8745,-171.5986,30.88,80,78,6.96,WS,1713584370
541,krotovka,53.2858,51.1686,15.01,66,56,2.83,RU,1713584371
542,canutama,-6.5339,-64.3831,23.73,98,100,0.67,BR,1713584371
543,el porvenir,13.7617,-87.3458,27.63,91,82,1.21,HN,1713584372
544,umm kaddadah,13.6017,26.6876,26.49,14,100,3.56,SD,1713584372
545,ulan bator,47.9077,106.8832,14.07,28,40,5.0,MN,1713584370
546,prince george,53.9166,-122.753,8.69,23,0,3.6,CA,1713583973
547,nieuw amsterdam,5.8833,-55.0833,25.09,84,92,3.67,SR,1713584374
548,bull savanna,17.8868,-77.5902,23.47,78,15,2.61,JM,1713584375
549,alofi,-19.0595,-169.9187,28.94,70,20,6.17,NU,1713584375
550,puerto armuelles,8.2833,-82.8667,27.83,67,96,0.45,PA,1713584376
551,kalix,65.853,23.1565,-8.41,79,100,6.07,SE,1713584377
552,angaur state,6.906,134.13,24.86,95,100,2.47,PW,1713584377
553,jumla,29.2747,82.1838,17.21,26,10,2.31,NP,1713584378
554,happy valley-goose bay,53.3168,-60.3315,3.4,72,95,3.78,CA,1713584378
555,peniche,39.3558,-9.3811,15.31,92,99,2.77,PT,1713584379
556,horta,38.5333,-28.6333,16.12,92,62,2.24,PT,1713584379
557,sabang,5.8933,95.3214,28.46,76,68,5.41,ID,1713584381
558,sannicandro garganico,41.8384,15.5654,3.0,60,18,3.47,IT,1713584381
559,kindu,-2.95,25.95,21.38,100,100,1.27,CD,1713584382
560,tsiombe,-25.3,45.4833,20.37,93,0,2.7,MG,1713584382
561,dihok,36.8695,42.994,20.09,55,48,1.83,IQ,1713584383
562,rabo de peixe,37.8,-25.5833,17.77,99,75,5.66,PT,1713584383
563,shush,32.1942,48.2436,25.96,30,0,3.3,IR,1713584384
564,mount isa,-20.7333,139.5,25.87,22,63,7.2,AU,1713584384
565,la grande,45.3246,-118.0877,8.36,73,33,1.68,US,1713584385
566,kouango,4.9934,19.9619,22.08,88,100,1.46,CF,1713584385
567,san luis,-33.295,-66.3356,17.31,67,13,2.91,AR,1713584386
568,kupiskis,55.8333,24.9667,-0.66,91,99,2.09,LT,1713584387
569,kalemie,-5.9475,29.1947,22.55,84,100,1.09,CD,1713584387
570,golfito,8.639,-83.166,23.16,90,100,0.81,CR,1713584388
571,lower earley,51.4271,-0.9198,4.43,71,37,2.57,GB,1713584388
572,tucuma,-0.1833,-50.05,25.17,92,100,1.67,BR,1713584389
573,mili,6.0815,171.735,26.85,87,82,8.29,MH,1713584390
574,tonghae,37.5439,129.1069,12.79,88,100,2.52,KR,1713584390
575,taltal,-25.4,-70.4833,16.85,92,18,1.17,CL,1713584391
576,holualoa,19.6228,-155.9522,24.91,85,75,4.63,US,1713584392
577,batalha,-9.6778,-37.1247,23.76,88,100,1.45,BR,1713584392
578,irymple,-34.25,142.1667,21.72,48,0,0.45,AU,1713584393
579,ennis,52.8436,-8.9864,3.96,100,0,2.06,IE,1713584393
580,coyhaique,-45.5752,-72.0662,6.97,76,100,1.54,CL,1713584394
581,colby,39.3958,-101.0524,4.62,87,100,5.14,US,1713584394
582,esmeraldas,-19.7625,-44.3139,19.85,89,100,2.41,BR,1713584395
583,vadso,70.0744,29.7487,-3.91,63,100,8.75,NO,1713584395
584,bondo,3.8146,23.6866,20.51,99,100,1.0,CD,1713584397
585,amarante do maranhao,-5.5667,-46.7422,23.16,97,100,1.07,BR,1713584397
586,buka,40.8108,69.1986,22.42,46,98,0.62,UZ,1713584398
